Year,Team,Team Abbreviation,Player,Traded Date,Traded Team,Free Agent,Free Agent Date,Waived,Waived Date,Destination Team Abbreviation,Destination Team,Sign Contract,Sign Contract Date,Type,url
2013,Golden State Warriors,GSW,Marreese Speights,,,,,,,,,1,"Jul 12, 2013",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2013,Golden State Warriors,GSW,Andre Iguodala,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2013,Golden State Warriors,GSW,Hilton Armstrong,,,,,,,,,1,"Dec 11, 2013",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2013,Golden State Warriors,GSW,Jermaine O'Neal,,,,,,,,,1,"Jul 23, 2013",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2012,Golden State Warriors,GSW,Chris Wright,,,1,"Jul 1, 2012",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2012,Golden State Warriors,GSW,Dominic McGuire,,,1,"Jul 1, 2012",,,TOR,Toronto Raptors,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2012,Golden State Warriors,GSW,Nate Robinson,,,1,"Jul 1, 2012",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2012,Golden State Warriors,GSW,Jeremy Tyler,"Feb 21, 2013",ATL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2012,Golden State Warriors,GSW,Charles Jenkins,"Feb 21, 2013",PHI,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2012,Golden State Warriors,GSW,Mickell Gladness,,,1,"Jul 1, 2012",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2012,Golden State Warriors,GSW,Dorell Wright,"Jul 11, 2012",PHI,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2012,Golden State Warriors,GSW,Mikki Moore,,,1,"Jul 1, 2012",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2012,Golden State Warriors,GSW,Jarrett Jack,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2012,Golden State Warriors,GSW,Carl Landry,,,,,,,,,1,"Aug 1, 2012",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2012,Golden State Warriors,GSW,Dwayne Jones,,,,,,,,,1,"Apr 17, 2013",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Charlie Bell,,,1,"Dec 13, 2011",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Jeff Adrien,,,1,"Jul 7, 2011",1,"Jun 30, 2011",,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Monta Ellis,"Mar 14, 2012",MIL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Reggie Williams,,,1,"Jul 1, 2011",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Vladimir Radmanovic,,,1,"Jul 1, 2011",,,ATL,Atlanta Hawks,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Ekpe Udoh,"Mar 14, 2012",MIL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Lou Amundson,"Dec 19, 2011",IND,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Al Thornton,,,1,"Jul 1, 2011",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Jeremy Lin,,,,,1,"Dec 9, 2011",,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Acie Law,,,1,"Jul 1, 2011",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Dominic McGuire,,,,,,,,,1,"Dec 15, 2011",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Andrew Bogut,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Brandon Rush,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Richard Jefferson,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Mikki Moore,,,,,,,,,1,"Apr 16, 2012",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2011,Golden State Warriors,GSW,Nate Robinson,,,,,,,,,1,"Jan 4, 2012",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,C.J. Watson,"Jul 22, 2010",CHI,1,"Jul 1, 2010",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Anthony Tolliver,,,1,"Jul 1, 2010",,,MIN,Minnesota Timberwolves,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Corey Maggette,"Jun 22, 2010",MIL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Brandan Wright,"Feb 23, 2011",NJN,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Devean George,,,1,"Jul 1, 2010",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Anthony Morrow,"Jul 13, 2010",NJN,1,"Jul 1, 2010",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Kelenna Azubuike,"Jul 9, 2010",NYK,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Chris Hunter,,,1,"Jul 1, 2010",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Ronny Turiaf,"Jul 9, 2010",NYK,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Anthony Randolph,"Jul 9, 2010",NYK,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Charlie Bell,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,David Lee,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Dorell Wright,,,,,,,,,1,"Jul 12, 2010",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Lou Amundson,,,,,,,,,1,"Sep 13, 2010",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Al Thornton,,,,,,,,,1,"Mar 3, 2011",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2010,Golden State Warriors,GSW,Acie Law,,,,,,,,,1,"Dec 9, 2010",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2009,Golden State Warriors,GSW,Jamal Crawford,"Jun 25, 2009",ATL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2009,Golden State Warriors,GSW,Jermareo Davidson,,,1,"Aug 3, 2009",1,"Jul 27, 2009",,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2009,Golden State Warriors,GSW,Marco Belinelli,"Jul 30, 2009",TOR,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2009,Golden State Warriors,GSW,Stephen Jackson,"Nov 16, 2009",CHA,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2009,Golden State Warriors,GSW,Rob Kurz,,,1,"Jul 1, 2009",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2009,Golden State Warriors,GSW,Devean George,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2009,Golden State Warriors,GSW,Anthony Tolliver,,,,,,,,,1,"Jan 17, 2010",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2009,Golden State Warriors,GSW,Chris Hunter,,,,,,,,,1,"Nov 20, 2009",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2009,Golden State Warriors,GSW,Vladimir Radmanovic,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2008,Golden State Warriors,GSW,Kosta Perovic,,,1,"Sep 15, 2008",1,"Sep 11, 2008",,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2008,Golden State Warriors,GSW,Baron Davis,,,1,"Jul 1, 2008",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2008,Golden State Warriors,GSW,Matt Barnes,,,1,"Jul 1, 2008",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2008,Golden State Warriors,GSW,Al Harrington,"Nov 21, 2008",NYK,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2008,Golden State Warriors,GSW,Patrick O'Bryant,,,1,"Jul 1, 2008",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2008,Golden State Warriors,GSW,Mickael Pietrus,,,1,"Jul 1, 2008",,,ORL,Orlando Magic,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2008,Golden State Warriors,GSW,Austin Croshere,,,1,"Jul 1, 2008",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2008,Golden State Warriors,GSW,Jamal Crawford,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2008,Golden State Warriors,GSW,Jermareo Davidson,,,,,,,,,1,"Jan 5, 2009",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2008,Golden State Warriors,GSW,Corey Maggette,,,,,,,,,1,"Jul 9, 2008",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2007,Golden State Warriors,GSW,Zarko Cabarkapa,,,1,"Jul 1, 2007",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2007,Golden State Warriors,GSW,Adonal Foyle,,,1,"Aug 20, 2007",1,"Aug 13, 2007",,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2007,Golden State Warriors,GSW,Sarunas Jasikevicius,,,1,"Sep 24, 2007",1,"Sep 20, 2007",,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2007,Golden State Warriors,GSW,Josh Powell,,,1,"Jul 1, 2007",,,LAC,Los Angeles Clippers,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2007,Golden State Warriors,GSW,Jason Richardson,"Jun 28, 2007",CHA,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2007,Golden State Warriors,GSW,Austin Croshere,,,,,,,,,1,"Aug 3, 2007",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2006,Golden State Warriors,GSW,Calbert Cheaney,,,1,"Jul 1, 2006",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2006,Golden State Warriors,GSW,Troy Murphy,"Jan 17, 2007",IND,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2006,Golden State Warriors,GSW,Chris Taft,,,1,"Oct 30, 2006",1,"Oct 27, 2006",,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2006,Golden State Warriors,GSW,Mike Dunleavy,"Jan 17, 2007",IND,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2006,Golden State Warriors,GSW,Will Bynum,,,1,"Jul 21, 2006",1,"Jul 14, 2006",,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2006,Golden State Warriors,GSW,Derek Fisher,"Jul 12, 2006",UTA,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2006,Golden State Warriors,GSW,Ike Diogu,"Jan 17, 2007",IND,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2006,Golden State Warriors,GSW,Josh Powell,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2006,Golden State Warriors,GSW,Sarunas Jasikevicius,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2006,Golden State Warriors,GSW,Stephen Jackson,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2006,Golden State Warriors,GSW,Al Harrington,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2006,Golden State Warriors,GSW,Matt Barnes,,,,,,,,,1,"Oct 2, 2006",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2005,Golden State Warriors,GSW,Rodney White,,,1,"Jul 7, 2005",1,"Jun 30, 2005",,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2005,Golden State Warriors,GSW,Nikoloz Tskitishvili,,,1,"Jul 1, 2005",,,MIN,Minnesota Timberwolves,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2004,Golden State Warriors,GSW,Evan Eschmeyer,"Aug 24, 2004",DAL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2004,Golden State Warriors,GSW,Cliff Robinson,"Feb 14, 2005",NJN,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2004,Golden State Warriors,GSW,Popeye Jones,,,1,"Sep 7, 2004",1,"Sep 3, 2004",,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2004,Golden State Warriors,GSW,Erick Dampier,"Aug 24, 2004",DAL,1,"Jul 1, 2004",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2004,Golden State Warriors,GSW,Brian Cardinal,,,1,"Jul 1, 2004",,,MEM,Memphis Grizzlies,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2004,Golden State Warriors,GSW,Speedy Claxton,"Feb 24, 2005",NOP,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2004,Golden State Warriors,GSW,Avery Johnson,,,1,"Jul 1, 2004",,,DAL,Dallas Mavericks,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2004,Golden State Warriors,GSW,Nick Van Exel,"Jul 20, 2004",POR,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2004,Golden State Warriors,GSW,Zarko Cabarkapa,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2004,Golden State Warriors,GSW,Rodney White,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2004,Golden State Warriors,GSW,Derek Fisher,,,,,,,,,1,"Jul 15, 2004",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2004,Golden State Warriors,GSW,Baron Davis,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2004,Golden State Warriors,GSW,Nikoloz Tskitishvili,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Chris Mills,"Aug 18, 2003",DAL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Danny Fortson,"Aug 18, 2003",DAL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Gilbert Arenas,,,1,"Jul 1, 2003",,,WAS,Washington Wizards,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Earl Boykins,,,1,"Jul 1, 2003",,,DEN,Denver Nuggets,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Jiri Welsch,"Aug 18, 2003",DAL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Antawn Jamison,"Aug 18, 2003",DAL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Bob Sura,"Aug 21, 2003",DET,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Calbert Cheaney,,,,,,,,,1,"Aug 26, 2003",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Evan Eschmeyer,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Cliff Robinson,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Popeye Jones,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,J.R. Bremer,,,,,,,,,1,"Mar 11, 2004",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Speedy Claxton,,,,,,,,,1,"Jul 23, 2003",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Brian Cardinal,,,,,,,,,1,"Sep 29, 2003",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Avery Johnson,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2003,Golden State Warriors,GSW,Nick Van Exel,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2002,Golden State Warriors,GSW,Dean Garrett,,,1,"Jul 1, 2002",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2002,Golden State Warriors,GSW,Cedric Henderson,,,1,"Jul 1, 2002",,,MIL,Milwaukee Bucks,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2002,Golden State Warriors,GSW,Larry Hughes,,,1,"Jul 1, 2002",,,WAS,Washington Wizards,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2002,Golden State Warriors,GSW,Mookie Blaylock,,,1,"Jul 1, 2002",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2002,Golden State Warriors,GSW,Dean Oliver,,,1,"Dec 10, 2002",1,"Dec 6, 2002",GSW,Golden State Warriors,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2002,Golden State Warriors,GSW,Earl Boykins,,,,,,,,,1,"Nov 27, 2002",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2001,Golden State Warriors,GSW,Adam Keefe,,,1,"Jul 1, 2001",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2001,Golden State Warriors,GSW,Chris Mullin,,,1,"Jul 1, 2001",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2001,Golden State Warriors,GSW,Chris Porter,"Oct 25, 2001",CHA,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2001,Golden State Warriors,GSW,Corie Blount,"Oct 25, 2001",PHI,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2001,Golden State Warriors,GSW,Paul McPherson,,,1,"Jul 1, 2001",,,DEN,Denver Nuggets,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2001,Golden State Warriors,GSW,Vonteego Cummings,"Oct 25, 2001",PHI,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2001,Golden State Warriors,GSW,Marc Jackson,"Feb 21, 2002",MIN,1,"Jul 1, 2001",,,GSW,Golden State Warriors,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2001,Golden State Warriors,GSW,Chris Garner,,,1,"Jul 1, 2001",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2001,Golden State Warriors,GSW,Dean Garrett,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2001,Golden State Warriors,GSW,Cedric Henderson,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2000,Golden State Warriors,GSW,Terry Cummings,,,1,"Oct 4, 2000",1,"Oct 2, 2000",,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2000,Golden State Warriors,GSW,Donyell Marshall,"Aug 16, 2000",UTA,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2000,Golden State Warriors,GSW,Jason Caffey,"Jun 27, 2000",MIL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2000,Golden State Warriors,GSW,Sam Jacobson,,,1,"Jul 1, 2000",,,MIN,Minnesota Timberwolves,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2000,Golden State Warriors,GSW,Tony Farmer,,,1,"Jul 1, 2000",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2000,Golden State Warriors,GSW,Bill Curley,"Aug 16, 2000",DAL,1,"Jan 25, 2001",1,"Jan 3, 2001",GSW,Golden State Warriors,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2000,Golden State Warriors,GSW,Tim Young,,,1,"Jul 1, 2000",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2000,Golden State Warriors,GSW,Billy Owens,"Jun 27, 2000",MIL,,,,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2000,Golden State Warriors,GSW,Mark Davis,,,1,"Jul 1, 2000",,,,,,,Lost,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2000,Golden State Warriors,GSW,Adam Keefe,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2000,Golden State Warriors,GSW,Chris Mullin,,,,,,,,,1,"Sep 28, 2000",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2000,Golden State Warriors,GSW,Chris Garner,,,,,,,,,1,"Apr 6, 2001",Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
2000,Golden State Warriors,GSW,Danny Fortson,,,,,,,,,,,Added,https://basketball.realgm.com/nba/teams/random/9/roster-turnover
